conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,link gambar
1915360849025511531,Thu Apr 24 11:06:53 +0000 2025,0,@txtsapphics 바보 harusnya lu beli botol parfum mini yang bisa di refill ,1915361800796987811,,txtsapphics,in,,0,1,0,https://x.com/undefined/status/1915361800796987811,1291744200170430467,,
1912527886428577965,Thu Apr 24 07:38:41 +0000 2025,0,@Jenofli kalau aku bilang parfum refill po dari bali kakak bakalan percaya enggaa yaa? eh bener juga pasti bakalan lebih engap sama tagihannya sumoa,1915309404163056086,,Jenofli,in,,0,0,0,https://x.com/undefined/status/1915309404163056086,609999666,,
1914954297139490943,Thu Apr 24 04:25:40 +0000 2025,1,@enamiiasa ituu parfum refill viral di bali dd mau nitip enggaa?,1915260831052296694,,enamiiasa,in,,0,1,0,https://x.com/undefined/status/1915260831052296694,609999666,,
1915062329475256488,Wed Apr 23 15:16:54 +0000 2025,0,tahan aku buat ga refill parfum yang ga oke itu TAPI WANGI NYA ENAK BANGET kenapa ya hidung tu bisa simpen memori di wangi,1915062329475256488,,,in,,0,1,0,https://x.com/undefined/status/1915062329475256488,1233005101444288515,,
1914695722424746446,Wed Apr 23 14:11:02 +0000 2025,0,@convomf ini ga ada yg pake parfum refill?,1915045756958122169,,convomf,in,,0,0,0,https://x.com/undefined/status/1915045756958122169,1914707830910935040,,
1914967045260943574,Wed Apr 23 13:56:37 +0000 2025,0,‍️: kan aku udh blg mending beli parfum refill km kasih contohnya biar diracik ama abangnya. : *merengut* ‍️: lagian tumben amat beli parfum under 100k ,1915042127442284642,,dancinqgueen_,in,,0,1,0,https://x.com/undefined/status/1915042127442284642,83156393,,
1914993269202657768,Wed Apr 23 11:05:51 +0000 2025,0,@ohmy_beautybank Punten parfum refill mau join. Tapi serius walaupun refill wanginya enak bangettt. Manis dan fresh dari buah gitu ga bikin enek tapi tetep terkenang wanginya https://t.co/jHZwbrUShL,1914999153035448800,,ohmy_beautybank,in,,0,0,0,https://x.com/undefined/status/1914999153035448800,1220355288898793478,,
1914903682988351538,Wed Apr 23 10:47:52 +0000 2025,0,@TaniaZainn beli parfum refill 15 rebu aja gasi,1914994628027187470,,TaniaZainn,in,,0,1,0,https://x.com/undefined/status/1914994628027187470,1219224385594118146,,
1914962385921605937,Wed Apr 23 08:39:45 +0000 2025,0,Isseymiyake parfum kesukaanku nomer satu punya nya dulu pas ada duit lebih..skrg beli refill an tpi gak nemu yg se awet dan seharum yg ori l'eau d'issey ngingetin glendale...florale ngingetin masa2 1D,1914962385921605937,,,in,,0,0,0,https://x.com/undefined/status/1914962385921605937,249776047,,
1914545127638663440,Tue Apr 22 15:58:26 +0000 2025,0,@womanfeeds_id Terpapar sinar matahari ! 4. Wangi-wangian = parfum refill yg gapake alkohol jd semprot dikit aja udh nempel bgt. Ini hrs riset dulu soalnya tiap toko beda bibit jd ada yg tahan lama ada yg nggak walaupun gapake alkohol.,1914710395027431851,,chie_toz,in,,0,0,0,https://x.com/undefined/status/1914710395027431851,1175385409825542144,,
1914699517632589904,Tue Apr 22 15:15:13 +0000 2025,0,Tapi klo gw dibanding koleksi 10 parfum refill yang gajelas ingredientsnya apa bikin alergi apa engga mending satu yang agak mahal gini https://t.co/cgkKhmJlRj,1914699517632589904,,,in,,0,0,0,https://x.com/undefined/status/1914699517632589904,1835722846229942272,,
1914640822496026997,Tue Apr 22 13:05:33 +0000 2025,0,@ohmy_beautybank Punten parfum refill mau join. Tapi serius walaupun refill wanginya enak bangettt. Manis dan fresh dari buah gitu ga bikin enek tapi tetep terkenang wanginya https://t.co/jHZwbrUShL,1914666888845779335,,ohmy_beautybank,in,,0,0,0,https://x.com/undefined/status/1914666888845779335,1220355288898793478,,
1914645397735133301,Tue Apr 22 12:43:06 +0000 2025,0,@ohmy_beautybank Punten parfum refill mau join. Tapi serius walaupun refill wanginya enak bangettt. Manis dan fresh dari buah gitu ga bikin enek tapi tetep terkenang wanginya https://t.co/jHZwbrUShL,1914661237235048923,,ohmy_beautybank,in,,0,1,0,https://x.com/undefined/status/1914661237235048923,1220355288898793478,,
1914496492456624141,Tue Apr 22 01:48:28 +0000 2025,0,https://t.co/aqSTRGW0it Cek refill parfum adv nya https://t.co/irzPE6gvgO,1914496492456624141,https://pbs.twimg.com/media/GpGoaGGa4AE7vhN.jpg,,in,,0,0,0,https://x.com/undefined/status/1914496492456624141,1677941905974513665,,
1914353851064553638,Mon Apr 21 16:21:39 +0000 2025,0,Ternyata setelah 3 mingguan mencoba membuat parfum sendiri walaupun refill. Ternyata proses maserasi itu penting ya. Yang awalnya aroma didominasi cinamon lama kelamaan juga ternyata citrus dan kawan keluar,1914353851064553638,,,in,,0,0,0,https://x.com/undefined/status/1914353851064553638,1235940876020355072,,
1914322992953541015,Mon Apr 21 14:19:02 +0000 2025,0,ada yang tau gaaa parfum apa yang wanginya seger kek parfum refill aqua kiss ituuu aku suka banget wanginyaaa,1914322992953541015,,,in,,0,2,0,https://x.com/undefined/status/1914322992953541015,1073074084974551042,,
1914199372579185005,Mon Apr 21 12:59:24 +0000 2025,0,@anrabara Spill notes parfum refill buat gym bangg.,1914302953445609563,,aditianra,in,,0,1,0,https://x.com/undefined/status/1914302953445609563,1716229513846398976,,
1914282556910174374,Mon Apr 21 12:15:55 +0000 2025,7,@womanfeeds_id Loose powdernya jozzzzzz aku sukaaa blur pori trus oil control mantep di aku plus dia ada refill Deospraynya juga huwa udah repurchase beberapa kali Trus parfum yg early morning enak seger fruity tapi pas disemprot kadang agak susah sih kayak kadang licin dan susah pas spray in,1914292008908406815,,womanfeeds_id,in,,0,0,0,https://x.com/undefined/status/1914292008908406815,1265639608387174401,,
1914289404967002457,Mon Apr 21 12:05:34 +0000 2025,0,okeee sekarang tau kenapa di antara toko2 yg jual parfum refill inparfum tu terkenal banget. awetttt cuy asliiii makasih lho rang kantor yg uda ngomporin buat nyoba ,1914289404967002457,,,in,,0,0,0,https://x.com/undefined/status/1914289404967002457,1107139789872988160,,
1914199372579185005,Mon Apr 21 06:07:49 +0000 2025,11,Gapapa ya pake parfum refill dulu dari pada bau di gym ,1914199372579185005,,,in,,0,6,0,https://x.com/undefined/status/1914199372579185005,57896039,,
1913990724628201979,Sun Apr 20 16:18:43 +0000 2025,0,hallo kakak kakak cantikk boleh rekomendasiin wangi parfum di refill an ga ya? terimakasii ,1913990724628201979,,,in,,0,2,0,https://x.com/undefined/status/1913990724628201979,1867679946694696960,,
1913990333853213031,Sun Apr 20 16:17:10 +0000 2025,0,Aduh.. baru refill parfum... mabok.. pusing... lemas...,1913990333853213031,,,in,,0,0,0,https://x.com/undefined/status/1913990333853213031,1533869857485504512,,
1913921898192175136,Sun Apr 20 12:21:56 +0000 2025,0,@Haneyy__ Beli!! Jimat banyak hani madu. Refill punya 600ml baru tk smpai RM70 pun,1913931135064936845,,Haneyy__,in,,0,1,0,https://x.com/undefined/status/1913931135064936845,239266720,,
1913921898192175136,Sun Apr 20 11:45:14 +0000 2025,6,Nak update. Semua ni dah habis. I dah beli sesiap yang refill 600ml punya. Senang and lagi murah sebenarnya Memang tak boleh tukar shampoo dah. Kalau tukar last-last memang cari volumizing shampoo @LaFlorHaircare ni juga. I suka sebab rambut lembut je lepas cuci https://t.co/gtWUV6wHht,1913921898192175136,https://pbs.twimg.com/media/Go-d0ezbIAAG8td.jpg,,in,,0,15,16,https://x.com/undefined/status/1913921898192175136,239266720,,
1913896282223161627,Sun Apr 20 10:03:26 +0000 2025,3,sariayu body mist tanjung + parfum refill guci bloom,1913896282223161627,,,in,,0,1,0,https://x.com/undefined/status/1913896282223161627,1824693722727976961,,
1913489508194304141,Sun Apr 20 07:02:51 +0000 2025,0,@redburgundys aslii ga ngerti kak. aku kmarin ngalamin dikirimin nourish parfum juga. pembayaran COD. kebetulan aku lagi gak dirumah tapi ada mamaku. dibayar mamaku 123k sesuai yg dipinta kurir. sedih bgt padahal aku ga pesen:( isi parfum refill gtu parfumnya juga serem. dicari di shopee,1913850836738089024,,redburgundys,in,,0,1,0,https://x.com/undefined/status/1913850836738089024,1351067666392510464,,
1913778889475936766,Sun Apr 20 02:16:58 +0000 2025,0,pake parfum refill awet bangett. wes banyak stranger tiba² tanya mbaknya wangi banget pake parfum apa hepi bgt pls aku dibilang wangi,1913778889475936766,,,in,,0,1,0,https://x.com/undefined/status/1913778889475936766,987244394410487808,,
1913622861362925859,Sat Apr 19 15:56:58 +0000 2025,0,Beli refill karet eyelash curler isinya kegedean. Beli parfum wanginya trnyta gaenak. Beli dimsum mentai sausnya manis. Asli badmood bgt gw hari ini shibal,1913622861362925859,,,in,,0,0,0,https://x.com/undefined/status/1913622861362925859,717929072035106816,,
1913529280853844042,Sat Apr 19 15:29:02 +0000 2025,0,@oasisbro home fragrance tuh parfum ya? Pake parfum refill ganti2 merk pernah aqua digio pernah bacarat jg lupa yg lainnya,1913615832191754741,,oasisbro,in,,0,1,0,https://x.com/undefined/status/1913615832191754741,1796780093655982081,,
1913160260761669795,Sat Apr 19 15:21:49 +0000 2025,0,@qyyuniverse polo sport cuma refill tapi udah 3 kali orang yang bilang wangi seger tapi gw udah gapake lagi karena parfum pasaran wkwk,1913614017525932215,,qyyuniverse,in,,0,0,0,https://x.com/undefined/status/1913614017525932215,1644847781457326080,,
1913471095833075945,Sat Apr 19 05:53:54 +0000 2025,0,@trusturnose kalo beli kertas buat ngetes parfum tuh di tukang refill parfum ada kali ya ?,1913471095833075945,,trusturnose,in,,0,0,0,https://x.com/undefined/status/1913471095833075945,1940058295,,
1913463013392437293,Sat Apr 19 05:21:47 +0000 2025,0,parfum refill aku selalu di notice orang orang,1913463013392437293,,,in,,0,0,0,https://x.com/undefined/status/1913463013392437293,1765608852958085120,,
1913413858028556382,Sat Apr 19 02:06:27 +0000 2025,1,parfum refill yg switzal tapi parfum refill gak ada yg gagal semua sih makanya skrg prefer parfum refill https://t.co/DT2JheTpwe,1913413858028556382,https://pbs.twimg.com/media/Go3PwuvbkAA9bwO.jpg,,in,,0,1,0,https://x.com/undefined/status/1913413858028556382,1344209222091698178,,
1913160260761669795,Fri Apr 18 23:39:07 +0000 2025,3,@qyyuniverse Gomen aku pakai parfum Refill Burberry her Nder belinya di inparfume bandung. Asli dinotice terus sama orang-orang,1913376780242862466,,qyyuniverse,in,,1,1,1,https://x.com/undefined/status/1913376780242862466,1159394590073294848,,
1913160260761669795,Fri Apr 18 22:41:59 +0000 2025,0,@qyyuniverse morris pink sampe ditanyain temen dan sepupu pas lebaran katanya wanginya enak banget dan awet cuyyy. sama parfum refill pink chiffon ini lebih awet banget banget banget,1913362400209936802,,qyyuniverse,in,,0,1,0,https://x.com/undefined/status/1913362400209936802,1398788311397793793,,
1913160260761669795,Fri Apr 18 17:17:57 +0000 2025,1,@qyyuniverse Aku parfum refill nder midnight ivy wanginya tahan seharian full terus juga dinotice orang terus katanya wanginya kalem muehehehehe udah 1tahun pake itu sebelumnya aku scandalous,1913280853628850675,,qyyuniverse,in,,0,0,0,https://x.com/undefined/status/1913280853628850675,1357251240783081472,,
1913224370669191485,Fri Apr 18 15:44:37 +0000 2025,0,@juyojamet Parfum refill kakk adalah kunci. Kayanya semua parfum refill wangi2 tahan lama dan murce,1913257366516301970,,juyojamet,in,,0,0,0,https://x.com/undefined/status/1913257366516301970,1639240266333949952,,
1912061461280801143,Fri Apr 18 11:30:26 +0000 2025,0,@nanamiscent @ithinkshes Aku biasanya refill di toko parfum aja ka. asal murni bibit tanpa campuran itu udh wangi atau mau hemat bibitnya banyak campurannya dikit 3:1 gtu,1913193398561021983,,nanamiscent,in,,0,0,0,https://x.com/undefined/status/1913193398561021983,967906056624947200,,
1913089054729527648,Fri Apr 18 04:35:48 +0000 2025,0,Kamu suka setiap saat pergi ke tongkrongan bareng sahabatmu? berikut 3 rekomendasi parfum refill unisex wangi bikin penasaran. https://t.co/GaYT6ktwz1,1913089054729527648,,,in,,0,0,0,https://x.com/undefined/status/1913089054729527648,1404018642,,
1913065798018400738,Fri Apr 18 03:03:23 +0000 2025,2,dari parfum indoapril ke refill ke lokal.. nyari promoan lokal hargae bisa sama dengan ngisi refillan,1913065798018400738,,,in,,1,0,0,https://x.com/undefined/status/1913065798018400738,76281055,,
1912892450408149230,Fri Apr 18 01:52:05 +0000 2025,0,@baksosaurus parfum refill wkwkw,1913047851640426934,,baksosaurus,in,,0,0,0,https://x.com/undefined/status/1913047851640426934,1205892350485991425,,
1912178977571324162,Thu Apr 17 15:51:13 +0000 2025,0,@uiuaadingdingpa Refill varian rose powdery wkwkw beli refillan soalnya di cuaca &gt;30 derajat susah banget nemuin parfum yg cocok.,1912896641348317595,,uiuaadingdingpa,in,,0,0,0,https://x.com/undefined/status/1912896641348317595,1860234200131231744,,
1912354261247098968,Thu Apr 17 14:24:50 +0000 2025,0,@soIoleveling Parfum mahal yah aku gk mau kalau parfum refill,1912874902413316164,,soIoleveling,in,,0,1,0,https://x.com/undefined/status/1912874902413316164,1340461984655974402,,
1910961123861614631,Thu Apr 17 13:56:35 +0000 2025,0,@syaquelaa aku beli parfum refill di rawamangun nama tokonya great parfum. tapi seinget ku ostara itu ngedupe dari parfum yang namanya kirke,1912867790429786414,,syaquelaa,in,,0,0,0,https://x.com/undefined/status/1912867790429786414,1799562230863904768,,
1912153884455289045,Tue Apr 15 14:39:46 +0000 2025,1,Haloo yang dom clg yg mau beli parfum refill bisa di toko ku yaa bisa lgsg ke storenya ajaa aku blm ada online storenya yaa https://t.co/APmsqwGLLH,1912153884455289045,https://pbs.twimg.com/media/GolVzztXEAAd9rY.jpg,,in,,0,0,0,https://x.com/undefined/status/1912153884455289045,288001289,,
1912148688115491238,Tue Apr 15 14:19:07 +0000 2025,0,SUMPAH ZEKWKWKWK tadi kan paket parfum ku dari sopi dateng nah ternyata ada gratis 1 tester gitu dan AKU SUKA BANGETT sama wanginya. terus barusan iseng coba ke toko parfum refill langgananku ternyata ada yg wanginya mirip .. LITERELI MIRIP BANGET auto beli gueh ,1912148688115491238,,,in,,1,2,0,https://x.com/undefined/status/1912148688115491238,1640485765447843840,,
1912061461280801143,Tue Apr 15 13:27:37 +0000 2025,0,@ithinkshes Parfum refill dah paling mantafff,1912135724461359344,,ithinkshes,in,,0,0,0,https://x.com/undefined/status/1912135724461359344,1447029605051760645,,
1912112105081487655,Tue Apr 15 13:05:34 +0000 2025,0,@herodotuus KWKWKWWK AJING JUJUR parfum lama gw yg refill bau bayi ntu skrg masih ada(gak w abisin) tiap w semprot(gak w pake) ngingetin sm kamar lama pas baru sampe di jogja w menyebutnya bau ijal maba sasindo...,1912130178903654808,,herodotuus,in,,0,0,0,https://x.com/undefined/status/1912130178903654808,1710717782588026880,,
1912061461280801143,Tue Apr 15 12:55:24 +0000 2025,0,@ithinkshes beli parfum refill ama temen kantor,1912127618951807390,,ithinkshes,in,,0,0,0,https://x.com/undefined/status/1912127618951807390,728143700597956609,,
1912089871847751994,Tue Apr 15 11:06:59 +0000 2025,1,@matchaamilkyway WKWKW can relate Walau level nasih parfum refill an tapi suka juga koleksi wangi2an enak ,1912100332848746925,,matchaamilkyway,in,,0,1,0,https://x.com/undefined/status/1912100332848746925,979989991919992835,,
1912061461280801143,Tue Apr 15 11:05:11 +0000 2025,0,@ithinkshes kadang pake parfum supermarket yg 10-40k an itu kadang beli di toko parfum refill itu harus snif langsung soalnya pernah beli onlen ga cocok baunya ,1912099880623067265,,ithinkshes,in,,0,1,0,https://x.com/undefined/status/1912099880623067265,1407674000,,
1912061461280801143,Tue Apr 15 09:02:42 +0000 2025,0,@ithinkshes parfum refill wkwkw,1912069056305545496,,ithinkshes,in,,0,0,0,https://x.com/undefined/status/1912069056305545496,1465451740900167683,,
1912052068828750301,Tue Apr 15 07:57:37 +0000 2025,2,@tanyarlfes onix fwb/mexicola enak buat gue yang suka notes manis dan soft. tapi dua ini cocoknya di indoor kalo outdoor malem masih oke. kalo parfum refill gue selalu beli barcelona manly tapi ga yang nyengat gitu.,1912052680199217549,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1912052680199217549,354323005,,
1911943667151249759,Tue Apr 15 06:04:18 +0000 2025,1,@H36TR @noisette_douce @kozirama Hahahahaha dlm rangka mau mencoba produk lokal. Pas disemprot kaya bau obat . Adalah betul lebih baik parfum refill atau timteng sekalian.,1912024161071120547,,H36TR,in,,0,0,0,https://x.com/undefined/status/1912024161071120547,1785592243749052416,,
1911943667151249759,Tue Apr 15 04:47:18 +0000 2025,4,@H36TR @noisette_douce @kozirama Aku mencoba parfum lokal yg dielu-elukan pas nyoba nyemprot hmmm okelah lets give it a try. Pas beli bawa ke rumah br sadar baunya kok gini amat. Mending beli parfum refill sekalian. Selama ini cuma mau parfum designer atau niche. Taunya eing ing eng.,1912004785122992466,,H36TR,in,,0,2,0,https://x.com/undefined/status/1912004785122992466,1785592243749052416,,
1910876136848183750,Mon Apr 14 23:38:25 +0000 2025,0,@ledaslady Aku pake parfum refill yang bagusnya,1911927048995745999,,ledaslady,in,,0,0,0,https://x.com/undefined/status/1911927048995745999,925920438735093760,,
1911826029624299557,Mon Apr 14 16:57:00 +0000 2025,0,kalau aku jadi presiden pasti ku buat semua makeup skincare parfum refill-able tanpa harus bayar lg,1911826029624299557,,,in,,0,0,0,https://x.com/undefined/status/1911826029624299557,1296042929958424578,,
1911657393479627198,Mon Apr 14 15:21:58 +0000 2025,5,@BudiBukanIntel Tp gw rasa ada aja sih marketnya. Sama kayak parfum branded sama refill. Tetep yg branded ada nilai lebih. Tapi ya nilai fetisnya jd luntur sih ketika ketauan pabriknya di cina ,1911802114332041323,,BudiBukanIntel,in,,0,0,0,https://x.com/undefined/status/1911802114332041323,1405268693790040064,,
1910579835531125244,Fri Apr 11 06:25:04 +0000 2025,0,Refill Parfum Laundry - Antibacterial Room &amp; Linen Spray 1 Liter U'rday - Parfum Laundry Tahan Lama dengan harga Rp127.900. Dapatkan di Shopee sekarang! https://t.co/78HTU22dX0 https://t.co/e8YLOJabu5,1910579835531125244,https://pbs.twimg.com/media/GoO-PENbYAEEph7.jpg,,in,,0,0,0,https://x.com/undefined/status/1910579835531125244,936382646023626752,,
1910375717805973869,Thu Apr 10 16:56:17 +0000 2025,0,@hirafaels Aku ada parfum refill gt tp wanginya powdery persis wangi laundry dan bner2 tahan lama karena aku pake pribadi,1910376300625485879,,hirafaels,in,,0,1,0,https://x.com/undefined/status/1910376300625485879,1311916423573250050,,
1910249413559402791,Thu Apr 10 08:32:05 +0000 2025,1,1 jam hidung tersiksa dengan bau parfum refill an ,1910249413559402791,,,in,,0,1,0,https://x.com/undefined/status/1910249413559402791,1316977085177450501,,
1910228259637494266,Thu Apr 10 07:08:02 +0000 2025,0,Cek Refill Isi Ulang Parfum 100ml Unisex dengan harga Rp4.400. Dapatkan di Shopee sekarang! https://t.co/RvrZnLzvhQ https://t.co/mIMuzwceiO,1910228259637494266,https://pbs.twimg.com/media/GoJ-epAaIAE4bOs.jpg,,in,,0,0,0,https://x.com/undefined/status/1910228259637494266,1846622878328041472,,
1910223941177573717,Thu Apr 10 06:50:52 +0000 2025,0,Kini tak perlu khawatir dengan keringat di cuaca panas dengan mencoba 5 rekomendasi parfum refill ini dijamin aktivitas outdoormu aman. https://t.co/wJwjxHj9IW,1910223941177573717,,,in,,0,0,0,https://x.com/undefined/status/1910223941177573717,1404018642,,
1909984075374592438,Thu Apr 10 04:47:19 +0000 2025,0,@donjunbae Saffnco sih atau parfum refill Cuma kadang spl kenceng=offensive buat penggunaan indoor.,1910192850966605955,,donjunbae,in,,0,0,0,https://x.com/undefined/status/1910192850966605955,3285271248,,
1909953828352676023,Wed Apr 09 13:05:04 +0000 2025,0,@sunsetsbetter aku iseng pake parfum refill yg mix gitu byy scandalous x aqua kiss waterbloom. itu wanginya tuh manis tapi segerr ga bikin pusing dan enegg malah ketagihan nyiumnyaa ,1909955725738316021,,sunsetsbetter,in,,0,2,0,https://x.com/undefined/status/1909955725738316021,1314792020649504768,,
1909916969643782319,Wed Apr 09 10:31:06 +0000 2025,0,but kali ini parfumku yang sekarang (fragrance world volute) dah mau abis should i give it a chance buat parfum refill?,1909916975083724806,,oceanweedbrain,in,,0,0,0,https://x.com/undefined/status/1909916975083724806,1173456531276230656,,
1909916969643782319,Wed Apr 09 10:31:05 +0000 2025,1,parfum mart pake axe sama gatsby ato designer yang affordable -- nautica voyage versace eros (hadiah sii hehe) dan selalu anti banget pake parfum refill karena... yah oily baunya ga konsisten dan berbagai faktor lainnya,1909916971707388290,,oceanweedbrain,in,,0,1,0,https://x.com/undefined/status/1909916971707388290,1173456531276230656,,
1909456702539440541,Tue Apr 08 08:54:28 +0000 2025,0,@skinlovelies Kalau aku parfum refill kak wkwk,1909530272007438635,,skinlovelies,in,,0,0,0,https://x.com/undefined/status/1909530272007438635,1906273340211511296,,
1909514651106488378,Tue Apr 08 07:52:24 +0000 2025,0,Kenap parfum refill lebih perform ya spl nya wkwkw,1909514651106488378,,,in,,0,0,0,https://x.com/undefined/status/1909514651106488378,1279702622,,
1909421194375577891,Tue Apr 08 01:41:02 +0000 2025,0,Cek INSPIRED PARFUM REFILL PARFUM BANDUNG PARFUM FRAGRANCE SC PARFUM 35ML 60ML 100ML dengan harga Rp59.999. Dapatkan di Shopee sekarang! https://t.co/uPpgEQcezU https://t.co/dUooWDwWAJ,1909421194375577891,https://pbs.twimg.com/media/Gn-gc9tbwAQT1zS.jpg,,in,,0,0,0,https://x.com/undefined/status/1909421194375577891,1527165663722500096,,
1909193108371448116,Mon Apr 07 10:34:42 +0000 2025,0,Gue beli parfum refill gitu namanya Back To Pink tapi gue bacanya Born To Pink,1909193108371448116,,,in,,0,1,0,https://x.com/undefined/status/1909193108371448116,1824341110191427584,,
1908904035668893740,Sun Apr 06 15:26:02 +0000 2025,1,kalo misal ada parfum ENAK BGT GILA seharga 250k buat 50ml tp cuma bisa dibeli offline di satu tempat itu doang dan itu di luar kota enaknya beli apa minta abang abang parfum refill bikinin dupenya,1908904035668893740,,,in,,0,0,0,https://x.com/undefined/status/1908904035668893740,1056884849481400321,,
1908879490148897219,Sun Apr 06 14:28:16 +0000 2025,0,@shietssay Bawa ke tukang refill parfum aja kak minta dibuatin yg mirip,1908889499540865117,,shietssay,in,,0,1,0,https://x.com/undefined/status/1908889499540865117,1336666136029483008,,
1908749216626753570,Sun Apr 06 06:16:37 +0000 2025,1,@wishforsion imo first kiss tuh searah sama versace bright crystal dan chloe edp. kalo ga salah dia emg dupe apaa gt. flower market kalo ga salah. beli refill nya aja di in parfum,1908765768504008815,,hoonforhee,in,,0,1,0,https://x.com/undefined/status/1908765768504008815,1795491535645233152,,
1908756526736826811,Sun Apr 06 05:39:53 +0000 2025,0,pdhl aku sudah refill parfum kesayanganku untuk main bl hari ini (siapa tau ada fine shi nyantol),1908756526736826811,,,in,,0,0,0,https://x.com/undefined/status/1908756526736826811,1794211391077076993,,
1908754100457521329,Sun Apr 06 05:30:15 +0000 2025,0,Downy Premium Parfum Passion Pewangi Pelembut Pakaian Refill 1.35 l - Isi 3 seharga Rp169.400. Dapatkan sekarang juga di Shopee! https://t.co/kdhVO9ZzsT,1908754100457521329,,,in,,0,0,0,https://x.com/undefined/status/1908754100457521329,1577320130383843331,,
1906849480483447132,Mon Mar 31 23:21:58 +0000 2025,1,https://t.co/iauY4vma8c 4 Rekomendasi Parfum Refill Isi Ulang Wanita Wangi Floral Elegan dan Semerbak Aroma Kecintaan Pria!,1906849480483447132,,,in,,0,0,0,https://x.com/undefined/status/1906849480483447132,1810714445796298752,,
1906580797072511091,Mon Mar 31 07:33:58 +0000 2025,0,@BaseBDG Nu parfum baccarat refill weh atuh bade?,1906610907075219851,,BaseBDG,in,,0,0,0,https://x.com/undefined/status/1906610907075219851,1192185811,,
1906003606366777733,Mon Mar 31 02:29:50 +0000 2025,0,@slyjw_ Aku pake parfum refill kak aku suka Carolina Herrera Good Girl Victoria Secret Velvet Petals sama Alfred Dunhill Desire Blue,1906534372960031084,,slyjw_,in,,0,0,0,https://x.com/undefined/status/1906534372960031084,1260862208419835904,,
1906003606366777733,Sun Mar 30 07:29:32 +0000 2025,0,@slyjw_ parfum refill yg avril,1906247403583459700,,slyjw_,in,,0,0,0,https://x.com/undefined/status/1906247403583459700,1433679214402674694,,
1906003606366777733,Sun Mar 30 04:14:28 +0000 2025,0,@slyjw_ Aku pke parfum refill sisi,1906198314489696263,,slyjw_,in,,0,0,0,https://x.com/undefined/status/1906198314489696263,1344635296197922817,,
1906159212000137591,Sun Mar 30 01:39:05 +0000 2025,0,parfum refill yg wanginya kayak saff n co illiad apa yaa,1906159212000137591,,,in,,0,0,0,https://x.com/undefined/status/1906159212000137591,1421144660009910278,,
1906059652544319604,Sat Mar 29 19:03:28 +0000 2025,3,kakakku beli parfum miniso 100k ga tahan lama aku beli parfum refill deket rumah tak semprot ke jaketku jam 9 pagi tapi sampe pulang kerja jam 12 malem masih kecium wkwkw,1906059652544319604,,,in,,0,1,0,https://x.com/undefined/status/1906059652544319604,1279071272861708288,,
1906006719173648654,Sat Mar 29 15:52:46 +0000 2025,0,@caprigrzzz Oh maaf sorry aku miss kata refill Di post mu . Kalau refill dan bau wanita karir bisa coba (inspired by) alch*mist onir*que di toko BDG Parfum.,1906011658784579729,,mineaamor,in,,0,0,0,https://x.com/undefined/status/1906011658784579729,1595741083405004800,,
1906006719173648654,Sat Mar 29 15:33:08 +0000 2025,0,spill parfum refill andalan kalian dong. kalo bisa yg baunya wanita karir,1906006719173648654,,,in,,0,2,0,https://x.com/undefined/status/1906006719173648654,1840259875437457408,,
1905969834107752468,Sat Mar 29 13:06:34 +0000 2025,0,parfum refill yg enak apsihh masa gw gasuka bau aqua kiss jirrr,1905969834107752468,,,in,,1,2,0,https://x.com/undefined/status/1905969834107752468,1630678883157807109,,
1905884584438579304,Sat Mar 29 07:27:51 +0000 2025,0,hal2 lainnya juga klo dia yg butuh tp aku yg dateng prnah dia nitip beliin parfum refill di daerah rumahku (kbtulan emg murah) trs aku yg dateng ke kosnya dia buat ambil wadah sm uangnya trs pas udh kuisi aku sendiri yg ribet buat ngasih parfumnya ,1905884595532517785,,beebakh,in,,0,1,0,https://x.com/undefined/status/1905884595532517785,1322937470309199872,,
1905591539855749463,Fri Mar 28 14:35:51 +0000 2025,0,@asumsico Omongannya seperti parfum Refill wangi tapi palsu. https://t.co/YA1ddGV36C,1905629915183284679,https://pbs.twimg.com/media/GnIoTwHbkAALkCM.jpg,asumsico,in,,0,0,0,https://x.com/undefined/status/1905629915183284679,1599804693332787200,,
1905570167683514416,Fri Mar 28 10:38:26 +0000 2025,0,Aku pertama kali beli parfum Refill ternyata seawet itu njir padahal udah kepake motoran PP sejam lebih dan masih awet kamarnya jadi semerbak wangiiiiii,1905570167683514416,,,in,,0,0,0,https://x.com/undefined/status/1905570167683514416,1806413740843347968,,
1905433858688123181,Fri Mar 28 01:38:17 +0000 2025,5,La Bonte Paket Hemat ~ D ( 1 Parfum Mobil Bullet Gantung + Refill 100ml ) https://t.co/2e0xQPSXLX https://t.co/rarOqQNLli,1905434235588219097,https://pbs.twimg.com/media/GnF2UxiagAAKVDV.jpg,racunproduk00,in,,0,1,0,https://x.com/undefined/status/1905434235588219097,1300032203837943808,,
1904943708593914186,Thu Mar 27 16:29:04 +0000 2025,0,@soujirouw Gw aja karena bingung ujung ujungnya beli parfum refill 50 rebuan wowkwkwk,1905296021586108911,,soujirouw,in,,0,0,0,https://x.com/undefined/status/1905296021586108911,1226479341183197184,,
